2023-10-04 11:44:06,509 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/1 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:44:06,520 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/1/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:45:40,204 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/1 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:46:20,446 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:46:25,133 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/2 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:46:48,815 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/2 | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 11:46:48,824 INFO log :: GET | 127.0.0.1:8000/api/v2/resource/2/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:01:10,007 INFO log :: GET | 127.0.0.1:8000/api/v3/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:02:45,898 INFO log :: GET | 127.0.0.1:8000/api/v3/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-04 12:11:50,767 INFO log :: GET | 127.0.0.1:8000/api/v3/category | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
